2195, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
2195, 3/11/13,5045359,PARK CITY DRUGS,63-20 99TH STREET,REGO PARK,NY,11374-0000,0,0
2195, 3/11/13,5045360,J & D PHARMACY NY,71-68 YELLOWSTONE BOULEVARD,FOREST HILLS,NY,11375-0000,0,0
2195, 3/11/13,5045602,ARCOLA PHARMACY CORP. (X),65-45 99TH STREET,REGO PARK,NY,11374-4347,17.64,8.99
2195, 3/11/13,5045363,LEVINS DRUGS - FOREST HILLS,98-90A QUEENS BLVD,FOREST HILLS,NY,11375-0000,0,0
2195, 3/11/13,5042550,RITE AID 4499,57-16 99TH STREET,CORONA,NY,11368,5,5
2195, 3/11/13,5042361,110, ,L.I., , ,20,20
2195, 3/11/13,5045600,"ACARIAHEALTH PHARMACY #12, INC",101-04 QUEENS BOULEVARD,FOREST HILLS,NY,11375-2749,17.64,8.99
2195, 3/11/13,5045361,QUEENS PHARMACY,97-30 64TH ROAD,REGO PARK,NY,11374-0000,0,0
2195, 3/11/13,5042869,640, , , , ,100,100
2195, 3/11/13,5045364,FOREST HILLS PHARMACY,64-14 108TH STREET,FOREST HILLS,NY,11375-0000,0,0
2195, 3/11/13,5042718,HD L21, ,L.I.,NY, ,32,32
2196, 3/11/13,5042376,NEXTDAY C08, , , , ,5,5
2196, 3/11/13,5045479,BLISS PHARMACY INC(ARX),1590 MADISON AVE.,NEW YORK,NY,10029-3816,14.7,7.49
2196, 3/11/13,5042694,777, , , , ,30,30
2196, 3/11/13,5045477,HEALTH CARE PHARMACY(X)    CPA,1901 MADISON AVENUE,NEW YORK,NY,10035-2700,14.7,7.49
2196, 3/11/13,5042205,5, ,CARLSTADT,NJ,7072,8,8
2196, 3/11/13,5045117,THIRD AVE PHARMACY-ARx,2240 THIRD AVE,NEW YORK,NY,10035-0000,0,0
2196, 3/11/13,5042205,5, ,CARLSTADT,NJ,7072,13,13
2196, 3/11/13,5045476,88TH STREET DRUG CORP (X),1695 FIRST AVE,NEW YORK,NY,10128-4804,14.7,7.49
2196, 3/11/13,5045481,COSTCO #1062 EDI MANHATTAN,517 EAST 117TH STREET,NEW YORK,NY,10035-4410,14.7,7.49
2196, 3/11/13,5042582,405, , , , , 0000.01-, 0000.01-
2196, 3/11/13,5042323,121, , , , ,105,105
2196, 3/11/13,5045478,CHRISTOPHER A. BASSOLINO   CPA,1260 MADISON AVENUE,NEW YORK,NY,10128-0516,14.7,7.49
2196, 3/11/13,5042434,FUJI ROUTE 035, ,Manhattan,NY, ,15,15
2196, 3/11/13,5045475,"TAUB, PETER J MD(MT SINAI)",5 EAST 98TH STREET,NEW YORK,NY,10029-6501,14.7,7.49
2196, 3/11/13,5045480,MADISON CHEMISTS INC CPA,1412 MADISON AVE.,NEW YORK,NY,10029-6941,14.7,7.49
2199, 3/11/13,5045347,LAN284,345 SOMERSET STREET,N.PLAINFIELD,NJ,7060,0,0
2199, 3/11/13,5042487,CARDINAL ROUTE 060, , , , ,20,20
2199, 3/11/13,5042268,SAMEDAY 14, , , , ,145,145
2199, 3/11/13,5045096,STRATTON PHARMACY,1467 WEAVER ST,SCARSDALE,NY,10583-0000,0,0
2199, 3/11/13,5045346,Roselle Park Rita Pharmacy,200 CHESNUT STREET,ROSELLE PARK,NJ,7204,0,0
2201, 3/11/13,5042241,NEXTDAY 35, , , , ,315,315
2201, 3/11/13,5042387,NEXTDAY 36, , , , ,200,200
2202, 3/11/13,5042161,DOCK RELAY, , , , ,40,40
2202, 3/11/13,5042238,99, ,CARLSTADT,NJ,7072,220,220
2206, 3/11/13,5042575,RITE AID 4693,78-14 LINDEN BOULEVARD,Howard Beach,NY, ,5,5
2206, 3/11/13,5042356,105, ,L.I., , ,24,24
2206, 3/11/13,5042285,TXX, ,AMITYVILLE,NY,11701,20,20
2206, 3/11/13,5045348,S & I RIGHT CHOICE PHARMACY,84-01 101ST AVENUE,OZONE PARK,NY,11416-0000,0,0
2206, 3/11/13,5042144,TXX,365 oser ave,HAUPPAUGE,NY,11788,60,60
2206, 3/11/13,5042508,518, , , , ,8,8
2206, 3/11/13,5045427,KEW GARDENS PHARMACY,81-57 LEFFERTS BLVD,KEW GARDENS,NY,11415-0000,0,0
2206, 3/11/13,5042690,RITE AID 10606,160-10 CROSS BAY BLVD,Howard Beach,NY, ,5,5
2206, 3/11/13,5042864,638, , , , ,10,10
2206, 3/11/13,5042733,HD L36, ,L.I.,NY, ,12,12
2206, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788,10,10
2206, 3/11/13,5045426,EMBLEMHEALTH  FOREST HILLS  31987,96-10 METROPOLITAN AVENUE C/O,FOREST HILLS,NY,11375-0000,0,0
2206, 3/11/13,5045648,HH PHARMACY CORP(Z)        CPA,3350 FULTON STREET,BROOKLYN,NY,11208-2034,15.69,8
2209, 3/11/13,5042677,RITE AID 10570,36-01 BROADWAY,Astoria,NY, ,5,5
2209, 3/11/13,5045637,MERLIN CHEMISTS INC (Z)(B),31-64 21ST STREET,LONG ISLAND CITY,NY,11106-4573,19.6,9.99
2209, 3/11/13,5045635,MOUNT SINAI HOSPITAL,25-10 30TH AVE,LONG ISLAND CITY,NY,11102-2448,19.6,9.99
2209, 3/11/13,5042678,RITE AID 10568,21-25 BROADWAY,Long Island City,NY, ,5,5
2209, 3/11/13,5042557,RITE AID 4865,32-87  STEINWAY ST,Astoria,NY, ,5,5
2209, 3/11/13,5042536,RITE AID 1805,33-01 30TH AVENUE,Astoria,NY, ,5,5
2209, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
2209, 3/11/13,5045638,ICORE HEALTHCARE LLC,31-75 23RD STREET    STE 410,ASTORIA,NY,11106-4134,19.6,9.99
2209, 3/11/13,5045636,MOUNT SINAI HOSP(RADIOLOGY),25-10 30TH AVE,LONG ISLAND CITY,NY,11102-2448,19.6,9.99
2209, 3/11/13,5042674,RITE AID 10567,43-02 DITMARS BLVD.,Astoria,NY, ,5,5
2209, 3/11/13,5045639,RXCARE PROVIDERS CORP.,39-50 CRESCENT STREET,LONG ISLAND CITY,NY,11101-3802,19.6,9.99
2209, 3/11/13,5042676,RITE AID 10569,32-14 31ST STREET,Astoria,NY, ,5,5
2209, 3/11/13,5042675,RITE AID 10563,31-09 DITMARS BLVD.,Astoria,NY, ,5,5
2209, 3/11/13,5042724,HD L27, ,L.I.,NY, ,12,12
2209, 3/11/13,5042480,448, , , , , 0000.01-, 0000.01-
2209, 3/11/13,5045640,M B AHMED DRUG CORP(GNP),74-19 ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372-6529,19.6,9.99
2209, 3/11/13,5042719,HD L22, ,L.I.,NY, ,10,10
2213, 3/11/13,5041356,OAKLAND ANIMAL HOSPITAL,86 rampo valley rd,OAKLAND,NJ,7436,0,0
2213, 3/11/13,5042249,NEXTDAY 95, , , , ,90,90
2213, 3/11/13,5042449,FUJI ROUTE 050, ,NEW JERSEY,NJ, ,15,15
2216, 3/11/13,5042220,68, ,CARLSTADT,NJ,7072,152,152
2217, 3/11/13,5045799,TRIGUN PHARMACY INC(X)     CPA,178 AVE. C,NEW YORK,NY,10009-4235,16.66,8.49
2217, 3/11/13,5045796,SEVENTH ELM DRUG CORP,56 SEVENTH AVENUE,NEW YORK,NY,10011-6672,16.66,8.49
2217, 3/11/13,5042330,128, , , , ,125,125
2217, 3/11/13,5045797,BETH ISRAEL MED CTR CANC(340B),325 WEST 15TH STREET,NEW YORK,NY,10011-5903,16.66,8.49
2217, 3/11/13,5045140,ESQUIRE PHARMACY           ARx,277 FIRST AVENUE,NEW YORK,NY,10003-0000,0,0
2217, 3/11/13,5045798,JOIA PHARMACY DBA:SOHO PHCY,3 WALKER STREET,NEW YORK,NY,10013-2422,16.66,8.49
2217, 3/11/13,5045141,LOISAIDA DRUGS AND SURGICAL      AR,273 EAST THIRD STREET,NEW YORK,NY,10009-0000,0,0
2217, 3/11/13,5042601,63N, , , , , 0000.01-, 0000.01-
2217, 3/11/13,5042694,777, , , , ,50,50
2217, 3/11/13,5045800,BOWERY PHARMACY INC. (B),95 BOWERY,NEW YORK,NY,10002-4901,16.66,8.49
2217, 3/11/13,5045795,NYU HOSPITAL CENTER,301 EAST 17TH STREET,NEW YORK,NY,10003-3804,16.66,8.49
2218, 3/11/13,5042229,81, ,CARLSTADT,NJ,7072,165,165
2218, 3/11/13,5042484,62N, , , , , 0000.01-, 0000.01-
2218, 3/11/13,5045103,CORT PHARMACY,64-25 108TH ST,FOREST HILLS,NY,11375-0000,0,0
2220, 3/11/13,5042474,60Q, , , , , 0000.01-, 0000.01-
2220, 3/11/13,5042211,11, ,CARLSTADT,NJ,7072,285,285
2220, 3/11/13,5044314,JOJAN PHARMA INC DBA ST JUDE PHARMA,121 ST NICHOLAS AVENUE,BROOKLYN,NY,11237,0,0
2220, 3/11/13,5045778,NICHOLAS AVE PHARMACY(X)   CPA,179 ST. NICHOLAS AVE,BROOKLYN,NY,11237-4441,14.7,7.49
2223, 3/11/13,5042828,SAMEDAY 19, , ,NY, ,80,80
2223, 3/11/13,5042828,SAMEDAY 19, , ,NY, ,20,20
2228, 3/11/13,5042832,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
2228, 3/11/13,5041382,ANIMAL CLINIC OF HOLLIS COURT,191-11 northern blvd,FLUSHING,NY,11358,0,0
2228, 3/11/13,5042540,RITE AID 3626,158-02 UNION TURNPIKE,Flushing,NY, ,5,5
2228, 3/11/13,5042144,TXX,365 oser ave,HAUPPAUGE,NY,11788,60,60
2228, 3/11/13,5045643,BUY-RITE PHARMACY 3 (X),136-10/12 38TH AVENUE,FLUSHING,NY,11354-0000,19.6,9.99
2228, 3/11/13,5045642,CONFUCIUS PHARMACY INC,36-22 MAIN STREET,FLUSHING,NY,11354-4105,19.6,9.99
2228, 3/11/13,5042559,RITE AID 4868,71-18 KISSENA BOULEVARD,Flushing,NY, ,5,5
2228, 3/11/13,5042362,111, ,L.I., , ,20,20
2228, 3/11/13,5042723,HD L26, ,L.I.,NY, ,30,30
2228, 3/11/13,5045390,HORIZON PHARMACY,46-30 KISSENA BLVD,FLUSHING,NY,11355-0000,0,0
2228, 3/11/13,5045392,FRANCONIA PHARMACY,45-02 162 ST,FLUSHING,NY,11358-0000,0,0
2228, 3/11/13,5045391,TOP CARE PHARMACY,136-04 NORTHERN BLVD UNIT CU1,FLUSHING,NY,11354-0000,0,0
2228, 3/11/13,5044285,ROCHESTER DRUG RETURNS, , , , ,0,0
2228, 3/11/13,5045393,SHALOM PHARMACY,72 48 MAIN STREET,FLUSHING,NY,11367-0000,0,0
2228, 3/11/13,5042509,519, , , , ,32,32
2228, 3/11/13,5045641,HOLLISWOOD HOSPITAL,87-37 PALERMO STREET,HOLLISWOOD,NY,11423-1209,19.6,9.99
2230, 3/11/13,5045737,STEINWAY PHARMACY CORP(Z)(GNP),25-76 STEINWAY BLVD,ASTORIA,NY,11103-3702,13.72,6.99
2230, 3/11/13,5044387,AMIN PHARMACY INC,29--03 36TH AVENUE,ASTORIA,NY,11106,0,0
2230, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
2230, 3/11/13,5045738,X.I.P. PHARMACY INC,21-34  BROADWAY,ASTORIA,NY,11106-4598,13.72,6.99
2230, 3/11/13,5042370,119, ,L.I., , ,48,48
2230, 3/11/13,5044276,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
2230, 3/11/13,5045456,UNIQUE CHEMISTS,25-24 30TH AVENUE,ASTORIA,NY,11102-0000,0,0
2230, 3/11/13,5045741,WELLNESS CENTER PHCY(Z)(GNP),40-15 BROADWAY,ASTORIA,NY,11103-4030,13.72,6.99
2230, 3/11/13,5045458,GRAND PHARMACY,3506 30TH AVE,ASTORIA,NY,11103-0000,0,0
2230, 3/11/13,5045460,QUEENS BRIDGE PLAZA PHARMACY,10-37 41ST AVE,LONG ISLAND CITY,NY,11101-0000,0,0
2230, 3/11/13,5045461,AGUSTIN PHARMACY ARx,39-20 29TH STREET,LONG ISLAND CITY,NY,11101-0000,0,0
2230, 3/11/13,5045459,DOUBLE G PHARMACY,22-82 31ST STREET,ASTORIA,NY,11105-0000,0,0
2230, 3/11/13,5045457,SINA PHARMACY-ASTORIA - ARx,2509 30TH AVE,ASTORIA,NY,11102-0000,0,0
2230, 3/11/13,5044287,ROCHESTER DRUG RETURNS, , , , ,0,0
2230, 3/11/13,5045739,COSTCO #0243 EDI LONG ISLAND C,32-50 VERNON BLVD,LONG ISLAND CITY,NY,11106-4927,13.72,6.99
2230, 3/11/13,5042510,520, , , , ,6,6
2230, 3/11/13,5045740,M & S DRUGS INC,30-12 36TH AVE,LONG ISLAND CITY,NY,11106-2315,13.72,6.99
2230, 3/11/13,5042724,HD L27, ,L.I.,NY, ,18,18
2230, 3/11/13,5045462,XIP PHARMACY,21-34 BROADWAY,ASTORIA,NY,11106-4598,0,0
2230, 3/11/13,5041386,STEINWAY COURT VETERINARIAN,32-41r steinway st,ASTORIA,NY,11103,0,0
2230, 3/11/13,5042290,498, , , , ,30,30
2231, 3/11/13,5042152,DOCK RELAY, , , , , 0000.01-, 0000.01-
2231, 3/11/13,5042216,62, ,CARLSTADT,NJ,7072,155,155
2231, 3/11/13,5042838,SAMEDAY 42, , , , ,6,6
2233, 3/11/13,5042467,60D, , , , , 0000.01-, 0000.01-
2233, 3/11/13,5045764,PANTHER VALLEY PHCY & GIFT CPA,ROUTE 517 VILLAGE SQUARE MALL,ALLAMUCHY,NJ,07820-0000,0.01,0
2233, 3/11/13,5042483,NEXTDAY 122, , , , ,200,200
2233, 3/11/13,5042454,FUJI ROUTE 056, ,NEW JERSEY,NJ, ,45,45
2239, 3/11/13,5042388,60B, , , , , 0000.01-, 0000.01-
2239, 3/11/13,5045066,KATZ DRUG STORE - OPG,76 GRAHAM AVE,BROOKLYN,NY,11206-0000,0,0
2239, 3/11/13,5045761,MURAWSKI PHARMACY INC(Z),94-98 NASSAU AVE,BROOKLYN,NY,11222-3200,15.68,7.99
2239, 3/11/13,5045065,BETTER HEALTH PHARMACY,1147 FULTON STREET,BROOKLYN,NY,11238-0000,0,0
2239, 3/11/13,5045064,CHOPIN CHEMISTS-BROOKLYN,911 MANHATTAN AVE,BROOKLYN,NY,11222-0000,0,0
2239, 3/11/13,5045068,BORINQUEN PHARMACY-OPG,106 GRAHAM AVENUE,BROOKLYN,NY,11206-0000,0,0
2239, 3/11/13,5045069,REMEDIES PHARMACY,711 BEDFORD AVE,BROOKLYN,NY,11206-0000,0,0
2239, 3/11/13,5042840,SAMEDAY 47, , , , ,6,6
2239, 3/11/13,5045762,WOODHULL PRESCPTION,755 FLUSHING AVENUE,BROOKLYN,NY,11206,14.7,7.49
2239, 3/11/13,5045067,WOODHULL PRESCRIPTION CENTER-OPG,755 FLUSHING AVE,BROOKLYN,NY,11206-0000,0,0
2239, 3/11/13,5042410,FUJI ROUTE 011, ,Brooklyn,NY, ,25,25
2241, 3/11/13,5042868,CARDINAL HEALTH,6012 E MOLLOY RD,SYRACUSE,NY,13211,115,115
2242, 3/11/13,5042490,400, , , , , 0000.01-, 0000.01-
2242, 3/11/13,5042232,92, ,CARLSTADT,NJ,7072,160,160
2242, 3/11/13,5045463,DERU PHARMACY INC(X)(B)(GNP),5915 AVENUE N,BROOKLYN,NY,11234-4129,15.68,7.99
2242, 3/11/13,5045349,NEW AGE PHARMACY,2918 AVENUE J,BROOKLYN,NY,11210-0000,0,0
2244, 3/11/13,5042147,NEXTDAY 59, , , , ,190,190
2246, 3/11/13,5042184,58, ,LONG ISLAND,NY, ,125,125
2246, 3/11/13,5042712,HD L15, ,L.I.,NY, ,5,5
2246, 3/11/13,5042351,100, ,L.I, , , 0000.01-, 0000.01-
2246, 3/11/13,5042551,RITE AID 4552,2 WHITNEY AVENUE,FLORAL PARK,NY,11001,5,5
2246, 3/11/13,5045701,HILLSIDE HOSPITAL,75-59 263RD STREET,GLEN OAKS,NY,11004-1100,13.72,6.99
2246, 3/11/13,5042642,RITE AID 10560,657 HILLSIDE AVENUE,NEW HYDE PARK,NY,11040,5,5
2246, 3/11/13,5042832,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
2246, 3/11/13,5045702,SORKINS RX LTD (Z)(B),1981 MARCUS AVENUE SUITE 225,LAKE SUCCESS,NY,11042-1048,13.72,6.99
2251, 3/11/13,5045692,SHOPRITE PHARMACY #804,1121 JERUSALEM AVENUE,UNIONDALE,NY,11553-3004,13.72,6.99
2251, 3/11/13,5045420,WEST END PHARMACY - ASTORIA BRIGHT,33 FRONT STREET,HEMPSTEAD,NY,11550-0000,0,0
2251, 3/11/13,5042312,51, , , , ,60,60
2251, 3/11/13,5042498,507, , , , ,12,12
2251, 3/11/13,5041017,KONRAD PROSTHETICS,596 JENNINGS AVENUE,WEST HEMPSTEAD,NY,11552,0,0
2251, 3/11/13,5045421,EMBLEMHEALTH - HEMPSTEAD 31974  ARx,226 CLINTON ST,HEMPSTEAD,NY,11550-0000,0,0
2251, 3/11/13,5045422,FRANCONIA PHARMACY #2,50 FULTON AVE STORE 1,HEMPSTEAD,NY,11550-0000,0,0
2251, 3/11/13,5042569,RITE AID 3235,2260 JERUSALEM AVENUE,BELLMORE,NY,11710,5,5
2251, 3/11/13,5042635,RITE AID 10629,2815 JERUSALEM AVENUE,BELLMORE,NY,11710,5,5
2251, 3/11/13,5042708,HD L11, ,L.I.,NY, ,6,6
2251, 3/11/13,5041028,BI-LO DISTRIBUTORS,5 HUB DRIVE,MELVILLE,NY,11747,0,0
2255, 3/11/13,5042280,NEXTDAY 62, , , , ,235,235
2256, 3/11/13,5042789,NYC 4, ,Manhattan,NY, ,5,5
2256, 3/11/13,5042759,612, ,YONKERS,NY,10701,10,10
2257, 3/11/13,5042791,NYC 6, ,Manhattan,NY, ,118.5,118.5
2258, 3/11/13,5041019,FREEDOM MEDICAL,36 TERRY DRIVE,TREVOSE,PA,19053,0,0
2258, 3/11/13,5041362,TERRY ANIMAL HOSPITAL,3606 welsh road,PHILADELPHIA,PA,19136,0,0
2258, 3/11/13,5042269,NEXTDAY 32, , , , ,190,190
2265, 3/11/13,5042281,NEXTDAY 92, , , , ,130,130
2265, 3/11/13,5042469,60F, , , , , 0000.01-, 0000.01-
2265, 3/11/13,5042413,FUJI ROUTE 014, ,NEW JERSEY,NJ, ,30,30
2265, 3/11/13,5045766,VALLEY PHCU(PLUCKEMIN)(X)  CPA,202-206 WASHINGTON VALLEY RD,PLUCKEMIN,NJ,07978-0000,13.72,6.99
2267, 3/11/13,5045059,SLOPE DRUGS & SURGICAL SUPPLY-OPG,406 FIFTH AVE,BROOKLYN,NY,11215-0000,0,0
2267, 3/11/13,5042460,64R, , , , , 0000.01-, 0000.01-
2267, 3/11/13,5045816,SLOPE DRUGS & SURG SUPPLY,406 FIFTH AVE,BROOKLYN,NY,11215-3316,13.72,6.99
2267, 3/11/13,5042394,RT 25, , , , ,8,8
2267, 3/11/13,5045058,PROSPECT GARDENS PHARMACY,89 7TH AVENUE,BROOKLYN,NY,11217-0000,0,0
2267, 3/11/13,5042430,FUJI ROUTE 031, ,Brooklyn,NY, ,40,40
2269, 3/11/13,5042694,777, , , , ,50,50
2269, 3/11/13,5045769,"NYU HOSP CTR, CANCER INST",160 EAST 34TH ST  6TH FLOOR,NEW YORK,NY,10016-4744,15.68,7.99
2269, 3/11/13,5045771,NYU HOSPITALS CENTER,160 EAST 32ND STREET (2ND FLR),NEW YORK,NY,10016-6004,15.68,7.99
2269, 3/11/13,5045772,MEDILANE PHCY CORP(X)(B)(GNP),204 CLINTON STREET,NEW YORK,NY,10002-7576,15.68,7.99
2269, 3/11/13,5045770,"NYU HOSP CTR, CTR MUSCULOSKEL",333 EAST 38TH STREET,NEW YORK,NY,10016-0000,15.68,7.99
2269, 3/11/13,5042470,60K, , , , , 0000.01-, 0000.01-
2269, 3/11/13,5042329,127, , , , ,8,8
2270, 3/11/13,5041365,CLAYTON VET ASSOCIATES,820 north delsea drive,CLAYTON,NJ,8312,0,0
2270, 3/11/13,5042267,NEXTDAY 39, , ,NJ, ,30,30
2270, 3/11/13,5042280,NEXTDAY 62, , , , ,20,20
2271, 3/11/13,5045189,CENTRAL PHARMACY,423 EAST 138TH STREET GROUND F,BRONX,NY,10454-0000,0,0
2271, 3/11/13,5042832,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
2271, 3/11/13,5045188,MEDICINE CABINET II PHARMACY,430 EAST 149TH ST,BRONX,NY,10455-0000,0,0
2271, 3/11/13,5042262,NEXTDAY C30, , ,NY, ,5.5,5.5
2271, 3/11/13,5045351, ,276-80 MARCUS GARVEY BLVD,BROOKLYN,NY,11221,0,0
2271, 3/11/13,5042863,637, , , , ,80,80
2271, 3/11/13,5042824,627, ,HAUPPAUGE,NY,11788,110,110
2271, 3/11/13,5042598,425, , , , , 0000.01-, 0000.01-
2271, 3/11/13,5042667,RITE AID 10600,50-01 ROOSEVELT AVENUE,Woodside,NY, ,5,5
2271, 3/11/13,5042363,112, ,L.I, , ,28,28
2271, 3/11/13,5045187,OGDEN PHARMACY,1071 OGDEN AVENUE,BRONX,NY,10452-0000,0,0
2271, 3/11/13,5044143,ROCHESTER DRUG RETURNS, , , , ,0,0
2271, 3/11/13,5045590,CONCOURSE PHARMACY INC,767 CONCOURSE VILLAGE WEST,BRONX,NY,10451-3801,12.74,6.49
2271, 3/11/13,5044307,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
2271, 3/11/13,5044310,WATERS PLACE PHARMACY,313 EAST 161ST STREET,BRONX,NY,10451,0,0
2271, 3/11/13,5042564,RITE AID 4992,58-01 QUEENS BOULEVARD,Woodside,NY, ,5,5
2271, 3/11/13,5042819,622,SAMEDAY,HAUPPAUGE,NY,11788,10,10
2271, 3/11/13,5045350,GRA249,1340 EDWARD GRANT HWY,BRONX,NY,10452,0,0
2271, 3/11/13,5042554,RITE AID 4858,46-12 GREENPOINT AVENUE,Sunnyside,NY, ,5,5
2271, 3/11/13,5042544,RITE AID 3962,45-02 43RD AVENUE,Sunnyside,NY, ,5,5
2271, 3/11/13,5045592,DRUG DEPOT CORP (Z)(ARX),619 EAST 169TH STREET,BRONX,NY,10456-2605,12.74,6.49
2271, 3/11/13,5045186,R & S PIONEER PHARMACY,1018 OGDEN AVENUE,BRONX,NY,10452-0000,0,0
2271, 3/11/13,5042764,618, ,AMITYVILLE,NY,11701,100,100
2271, 3/11/13,5042350,149, , , , ,16,16
2271, 3/11/13,5045591,MVM PHARMACY INC(Z),800 EAST 138TH STREET,BRONX,NY,10454-1902,12.74,6.49
2271, 3/11/13,5042710,HD L13, ,L.I.,NY, ,24,24
2271, 3/11/13,5042845,SAMEDAY 52, , , , ,8,8
2271, 3/11/13,5042821,624,MIDDAY,HAUPPAUGE,NY,11788,80,80
2271, 3/11/13,5042673,RITE AID 10597,37-32 82ND STREET,JACKSON HEIGHTS,NY, ,5,5
2271, 3/11/13,5042857,632, ,Manhattan,NY, ,10,10
2271, 3/11/13,5042418,FUJI ROUTE 019, ,Bronx,NY, ,25,25
2271, 3/11/13,5042825,628, ,BRONX+NYC,NY, ,120,120
2271, 3/11/13,5042668,RITE AID 10601,60-26 WOODSIDE AVENUE,Woodside,NY, ,5,5
2271, 3/11/13,5042835,SAMEDAY 33, , , , ,10,10
2271, 3/11/13,5042765,619, ,NORTHPORT,NY,11768,80,80
2271, 3/11/13,5045593,FIRO INC.,1418 WYTHE PLACE,BRONX,NY,10452-6997,12.74,6.49
2271, 3/11/13,5044274,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
2271, 3/11/13,5042545,RITE AID 3984,82-13 37TH AVENUE,JACKSON HEIGHTS,NY, ,5,5
2271, 3/11/13,5042500,509, , , , ,6,6
2272, 3/11/13,5045765,CASTRODEL DRUG CORP(Z)     CPA,62 MOUNTAIN BLVD,WARREN,NJ,07059-0000,13.72,6.99
2272, 3/11/13,5042265,NEXTDAY 65, , , , ,126,126
2272, 3/11/13,5042468,60E, , , , , 0000.01-, 0000.01-
2272, 3/11/13,5042416,FUJI ROUTE 017, ,NEW JERSEY,NJ, ,55,55
2274, 3/11/13,5042144,TXX,365 oser ave,HAUPPAUGE,NY,11788,60,60
2274, 3/11/13,5042818,621, ,HAUPPAUGE,NY,11788,80,80
2275, 3/11/13,5042243,TXX SERVICES,602 WASHINGTON AVE,CARLSTADT,NJ,7072,650,650
2277, 3/11/13,5042637,RITE AID 10648,5125 MERRICK ROAD,MASSAPEQUA PARK,NY,11762,5,5
2277, 3/11/13,5042190,34, ,LONG ISLAND,NY, ,80,80
2277, 3/11/13,5045419,SEAFORD CHEMIST  ARx,1696 WASHINGTON AVE,SEAFORD,NY,11783-0000,0,0
2277, 3/11/13,5045418,ARLO DRUG STORE,1022 PARK BLVD,MASSAPEQUA PARK,NY,11762-0000,0,0
2277, 3/11/13,5042181,55, ,LONG ISLAND,NY, ,70,70
2277, 3/11/13,5045417,CHARLIES FAMILY PHARMACY,3931 MERRICK ROAD,SEAFORD,NY,11783-0000,0,0
2277, 3/11/13,5042620,RITE AID 10626,SUNRISE HWY & MANOR LN.,BAY SHORE,NY,11706,5,5
2277, 3/11/13,5045689,"PRIYA PHARMACY, LTD (B)",357 BROADWAY,AMITYVILLE,NY,11701-2748,13.72,6.99
2277, 3/11/13,5045691,BELLMORE PHCY INC(Y)(B)(GNP),109 BEDFORD AVENUE,BELLMORE,NY,11710-3526,13.72,6.99
2277, 3/11/13,5042882,653, , , , ,80,80
2277, 3/11/13,5042190,34, ,LONG ISLAND,NY, ,103,103
2277, 3/11/13,5042621,RITE AID 10631,1825 BRENTWOOD ROAD,BRENTWOOD,NY,11717,5,5
2277, 3/11/13,5045416,STUARTS MIDNIGHT PHARMACY,681 BROADWAY,MASSAPEQUA,NY,11758-0000,0,0
2277, 3/11/13,5045690,CHARLIE'S FAM PHCY(Y)(B)(GNP),3931 MERRICK ROAD,SEAFORD,NY,11783-2823,13.72,6.99
2277, 3/11/13,5042717,HD L20, ,L.I.,NY, ,18,18
2277, 3/11/13,5042636,RITE AID 10628,2784 SUNRISE HIGHWAY,BELLMORE,NY,11710,5,5
2277, 3/11/13,5042736,HD L42, ,L.I.,NY, ,10,10
2277, 3/11/13,5042354,103, ,L.I., , ,20,20
2277, 3/11/13,5042503,512, , , , ,5,5
2277, 3/11/13,5042615,RITE AID 10665,532-A UNION BLVD.,WEST ISLIP,NY,11795,5,5
2277, 3/11/13,5042165,656, , , , ,40,40
2277, 3/11/13,5045688,WSNCHS EAST EST(PF),400 SUNRISE HIGHWAY,AMITYVILLE,NY,11701-0000,13.72,6.99
2281, 3/11/13,5042303,66, , , , ,160,160
2282, 3/11/13,5042355,104, ,L.I., , ,30,30
2282, 3/11/13,5045716,GOOD SAMARITAN HOSP(SM&NEPHEW),1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795-4927,0,0
2282, 3/11/13,5045722,INDEPENDENT OTC CORP (X)(B)GNP,1036 MAIN STREET,HOLBROOK,NY,11741-1606,0,0
2282, 3/11/13,5045717,GOOD SAMARITAN HOSPITAL,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795-4958,0,0
2282, 3/11/13,5045718,GOOD SAMARITAN HOSP (GEN STR),1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795-4927,0,0
